timestamp,kind,estimate,lower,upper
2010-01-01 00:00:00+00:00,filtered,20.64424130461376,-885.5847392244542,926.8732218336817
2010-02-01 00:00:00+00:00,filtered,24.12376256494864,-803.1466861963577,851.3942113262549
2010-03-01 00:00:00+00:00,filtered,33.759800104783274,-607.0415971619592,674.5611973715257
2010-04-01 00:00:00+00:00,filtered,38.42547730503928,-484.7870797188116,561.6380343288902
2010-05-01 00:00:00+00:00,filtered,40.52395102797841,-397.22752231510765,478.27542437106445
2010-06-01 00:00:00+00:00,filtered,42.40999203130547,-327.55805099552913,412.3780350581401
2010-07-01 00:00:00+00:00,filtered,41.94771205765936,-270.73300735071155,354.6284314660303
2010-08-01 00:00:00+00:00,filtered,41.68889723811428,-219.91942386646082,303.2972183426894
2010-09-01 00:00:00+00:00,filtered,41.46835339081911,-172.13516788107987,255.0718746627181
2010-10-01 00:00:00+00:00,filtered,41.068263315716585,-124.39026348735993,206.52679011879312
2010-11-01 00:00:00+00:00,filtered,40.68352937035287,-70.87261239647805,152.2396711371838
2010-12-01 00:00:00+00:00,filtered,40.570084699901585,39.280377167921074,41.859792231882096
2011-01-01 00:00:00+00:00,filtered,39.79961458023309,38.54066104521891,41.05856811524727
2011-02-01 00:00:00+00:00,filtered,40.76757964995924,39.51857492471624,42.016584375202235
2011-03-01 00:00:00+00:00,filtered,40.415499429530655,39.16861916733303,41.66237969172828
2011-04-01 00:00:00+00:00,filtered,40.306506603265795,39.05967394463819,41.5533392618934
2011-05-01 00:00:00+00:00,filtered,40.414111124927736,39.16775234469655,41.66046990515892
2011-06-01 00:00:00+00:00,filtered,39.99344314567156,38.74886890928246,41.23801738206067
2011-07-01 00:00:00+00:00,filtered,41.173294553345,39.93186403652237,42.414725070167634
2011-08-01 00:00:00+00:00,filtered,41.126038114248644,39.88874848148166,42.363327747015624
2011-09-01 00:00:00+00:00,filtered,41.126038114248644,39.7679538576625,42.48412237083479
2011-10-01 00:00:00+00:00,filtered,41.126038114248644,39.657058856184854,42.595017372312434
2011-11-01 00:00:00+00:00,filtered,40.97833435912705,39.57447341811045,42.38219530014364
2011-12-01 00:00:00+00:00,filtered,40.45943106351581,39.099725755787375,41.81913637124424
2012-01-01 00:00:00+00:00,filtered,41.665759738176156,40.3536239287555,42.97789554759681
2012-02-01 00:00:00+00:00,filtered,42.480717914630475,41.19624086329196,43.76519496596899
2012-03-01 00:00:00+00:00,filtered,42.545937281079425,41.2784962065778,43.81337835558105
2012-04-01 00:00:00+00:00,filtered,42.74026811144203,41.48407911240001,43.996457110484045
2012-05-01 00:00:00+00:00,filtered,43.610164384550515,42.36202397749601,44.85830479160502
2012-06-01 00:00:00+00:00,filtered,43.24632445285195,42.004387969692274,44.48826093601163
2012-07-01 00:00:00+00:00,filtered,43.522447662029414,42.28555314155683,44.759342182501996
2012-08-01 00:00:00+00:00,filtered,43.62278954286801,42.390088448690165,44.85549063704586
2012-09-01 00:00:00+00:00,filtered,42.54473814127525,41.32950337557922,43.759972906971285
2012-10-01 00:00:00+00:00,filtered,41.96947257536935,40.7677254000953,43.1712197506434
2012-11-01 00:00:00+00:00,filtered,42.50093516934672,41.304850647851005,43.69701969084243
2012-12-01 00:00:00+00:00,filtered,43.22600324097685,42.03262805297334,44.419378428980366
2013-01-01 00:00:00+00:00,filtered,43.53794341003674,42.35214564093492,44.72374117913856
2013-02-01 00:00:00+00:00,filtered,42.447414454971316,41.26401109258249,43.63081781736014
2013-03-01 00:00:00+00:00,filtered,42.97178011687025,41.78848152925585,44.15507870448465
2013-04-01 00:00:00+00:00,filtered,43.453059799548136,42.26905891075942,44.63706068833685
2013-05-01 00:00:00+00:00,filtered,43.769817903793765,42.58501703393196,44.95461877365557
2013-06-01 00:00:00+00:00,filtered,43.65995197029633,42.474539538715476,44.84536440187719
2013-07-01 00:00:00+00:00,filtered,43.89925813631064,42.71348522596649,45.0850310466548
2013-08-01 00:00:00+00:00,filtered,43.601016742702946,42.415089728381325,44.78694375702457
2013-09-01 00:00:00+00:00,filtered,44.006782558893356,42.8196326470246,45.193932470762114
2013-10-01 00:00:00+00:00,filtered,44.82530534934982,43.637694099506945,46.01291659919269
2013-11-01 00:00:00+00:00,filtered,44.83298402560716,43.6500921707183,46.01587588049602
2013-12-01 00:00:00+00:00,filtered,44.84221318939392,43.661785795720654,46.02264058306718
2014-01-01 00:00:00+00:00,filtered,45.093655950593295,43.91821114527215,46.26910075591444
2014-02-01 00:00:00+00:00,filtered,44.87527644603117,43.701560819507684,46.04899207255466
2014-03-01 00:00:00+00:00,filtered,44.6782084059045,43.50474530840692,45.85167150340208
2014-04-01 00:00:00+00:00,filtered,44.56278497380614,43.38902575787721,45.73654418973507
2014-05-01 00:00:00+00:00,filtered,44.64938744864702,43.47523399285896,45.82354090443508
2014-06-01 00:00:00+00:00,filtered,44.465509922419805,43.29104983796801,45.6399700068716
2014-07-01 00:00:00+00:00,filtered,44.73845566649614,43.56382187220487,45.913089460787404
2014-08-01 00:00:00+00:00,filtered,44.99588122144866,43.821184435730046,46.17057800716728
2014-09-01 00:00:00+00:00,filtered,45.03766579056781,43.86174620870379,46.21358537243182
2014-10-01 00:00:00+00:00,filtered,45.03766579056781,43.73524724200297,46.340084339132645
2014-11-01 00:00:00+00:00,filtered,45.6694870757136,44.4103121751745,46.9286619762527
2014-12-01 00:00:00+00:00,filtered,45.619239412864566,44.38788861391333,46.8505902118158
2015-01-01 00:00:00+00:00,filtered,45.48858238066059,44.27826644470768,46.698898316613494
2015-02-01 00:00:00+00:00,filtered,45.78221198494951,44.58488113754879,46.97954283235023
2015-03-01 00:00:00+00:00,filtered,45.764237193983334,44.57510962586378,46.953364762102886
2015-04-01 00:00:00+00:00,filtered,46.7049626835925,45.52117129262458,47.88875407456042
2015-05-01 00:00:00+00:00,filtered,46.81345336233172,45.633259182988056,47.99364754167539
2015-06-01 00:00:00+00:00,filtered,46.91206097208325,45.734387560049434,48.08973438411707
2015-07-01 00:00:00+00:00,filtered,47.266360905059585,46.09051774827934,48.44220406183983
