timestamp,observed,trend,seasonal,remainder
1950-01-01 00:00:00+00:00,23.11,21.464129280096657,1.6354011044720416,0.010469615431301094
1950-02-01 00:00:00+00:00,24.2,21.551008270810055,2.5694208470200484,0.0795708821698966
1950-03-01 00:00:00+00:00,25.37,21.63911855738907,3.4049524597450205,0.3259289828659071
1950-04-01 00:00:00+00:00,23.86,21.728579770069135,2.1635262352340208,-0.03210600530315588
1950-05-01 00:00:00+00:00,23.03,21.819361485151948,1.4517519311670253,-0.24111341631897076
1950-06-01 00:00:00+00:00,21.57,21.911420517630905,-0.34443600308903854,0.0030154854581354584
1950-07-01 00:00:00+00:00,20.63,22.00481887178201,-1.4757735221903263,0.10095465040831542
1950-08-01 00:00:00+00:00,20.15,22.0996748031548,-1.8865675003405344,-0.06310730281427013
1950-09-01 00:00:00+00:00,19.67,22.196149625451085,-2.3435071228109385,-0.18264250264014592
1950-10-01 00:00:00+00:00,20.03,22.294679340972213,-2.042794411154418,-0.22188492981779362
1950-11-01 00:00:00+00:00,20.02,22.396822290154162,-2.265783146716362,-0.11103914343780019
1950-12-01 00:00:00+00:00,21.8,22.507693460024928,-0.6496330167947858,-0.058060443230139924
1951-01-01 00:00:00+00:00,24.19,22.644212107837784,1.4674262190602723,0.07836167310194497
1951-02-01 00:00:00+00:00,25.28,22.784877635245316,2.730733763880006,-0.2356113991253217
1951-03-01 00:00:00+00:00,25.6,22.91346733116892,3.415476088514849,-0.7289434196837696
1951-04-01 00:00:00+00:00,25.37,23.0172061969291,2.0994492763630075,0.2533445267078953
1951-05-01 00:00:00+00:00,24.79,23.09803967270022,1.1766387707449404,0.5153215565548379
1951-06-01 00:00:00+00:00,24.69,23.16220937872588,-0.34221303036342077,1.8700036516375427
1951-07-01 00:00:00+00:00,23.86,23.21381987475261,-1.4915416527726444,2.1377217780200333
1951-08-01 00:00:00+00:00,22.32,23.256519491641974,-1.922982726223766,0.986463234581791
1951-09-01 00:00:00+00:00,21.44,23.29369914890432,-2.316543248193871,0.4628440992895513
1951-10-01 00:00:00+00:00,21.77,23.325421404832483,-2.084148782479833,0.5287273776473498
1951-11-01 00:00:00+00:00,22.33,23.3434791166099,-2.0047516254075664,0.9912725087976639
1951-12-01 00:00:00+00:00,22.89,23.330103644924744,-0.5318732571730498,0.09176961224830649
1952-01-01 00:00:00+00:00,24.52,23.26930898988065,1.3123917569510393,-0.06170074683168991
1952-02-01 00:00:00+00:00,26.21,23.166958898423452,2.872686036925331,0.1703550646512184
1952-03-01 00:00:00+00:00,26.37,23.05006337206745,3.4151675963563717,-0.09523096842382017
1952-04-01 00:00:00+00:00,24.73,22.94739876417874,2.08205053735113,-0.2994493015298687
1952-05-01 00:00:00+00:00,23.71,22.869943738402565,0.9038960348503623,-0.06383977325292634
1952-06-01 00:00:00+00:00,22.34,22.81538404038594,-0.3561168547341325,-0.1192671856518075
1952-07-01 00:00:00+00:00,20.89,22.779296503602215,-1.5069207342311224,-0.38237576937109097
1952-08-01 00:00:00+00:00,20.02,22.761634443926436,-1.954074243282093,-0.787560200644343
1952-09-01 00:00:00+00:00,19.63,22.76727418531979,-2.293422420255811,-0.8438517650639774
1952-10-01 00:00:00+00:00,20.4,22.800540037447483,-2.1272539810630566,-0.2732860563844284
1952-11-01 00:00:00+00:00,20.77,22.858886777060246,-1.7507427806687355,-0.33814399639151205
1952-12-01 00:00:00+00:00,22.39,22.92948452256384,-0.42422502347249713,-0.1152594990913407
1953-01-01 00:00:00+00:00,24.15,22.998202587966254,1.18368945809788,-0.03189204606413654
1953-02-01 00:00:00+00:00,26.34,23.059395333768755,3.0230247192065276,0.2575799470247162
1953-03-01 00:00:00+00:00,27.36,23.112252862153735,3.445177455633445,0.8025696822128197
1953-04-01 00:00:00+00:00,27.03,23.153843036890486,2.0921895354838544,1.7839674276256616
1953-05-01 00:00:00+00:00,25.47,23.175454930247565,0.6057451967255907,1.688799873026845
1953-06-01 00:00:00+00:00,23.49,23.1741178872368,-0.37585789101425116,0.6917400037774506
1953-07-01 00:00:00+00:00,22.2,23.155930246012634,-1.5423349736401415,0.5864047276275066
1953-08-01 00:00:00+00:00,21.45,23.121045800096525,-2.0335152789609596,0.36246947886443337
1953-09-01 00:00:00+00:00,21.25,23.060563570020335,-2.3162816261585433,0.5057180561382069
1953-10-01 00:00:00+00:00,20.95,22.958032151098184,-2.2270195011469776,0.218987350048792
1953-11-01 00:00:00+00:00,21.6,22.801143966081884,-1.5501110494697463,0.348967083387862
1953-12-01 00:00:00+00:00,22.44,22.60660890513217,-0.35743397581076436,0.19082507067859567
1954-01-01 00:00:00+00:00,23.02,22.411790922476165,1.2573790594417864,-0.6491699819179502
1954-02-01 00:00:00+00:00,25.0,22.239143952478184,3.044466752988794,-0.28361070546697675
1954-03-01 00:00:00+00:00,25.33,22.090051839074416,3.5507039964166935,-0.3107558354911113
1954-04-01 00:00:00+00:00,22.97,21.95960111860996,2.1983851246373782,-1.187986243247341
1954-05-01 00:00:00+00:00,21.73,21.847198845945787,0.41446252335978845,-0.5316613693055743
1954-06-01 00:00:00+00:00,20.77,21.752520368296437,-0.4069480987446453,-0.5755722695517917
1954-07-01 00:00:00+00:00,19.52,21.676670788764657,-1.3699657816238953,-0.7867050071407604
1954-08-01 00:00:00+00:00,19.33,21.621472925063575,-2.037844574343661,-0.2536283507199144
1954-09-01 00:00:00+00:00,18.95,21.589411505972354,-2.3907314893086147,-0.24868001666374084
1954-10-01 00:00:00+00:00,19.11,21.580779202304445,-2.411965652182782,-0.05881355012166267
1954-11-01 00:00:00+00:00,20.27,21.590914092123217,-1.6085224100004654,0.28760831787724683
1954-12-01 00:00:00+00:00,21.3,21.612728771246356,-0.4369350177292026,0.12420624648284573
1955-01-01 00:00:00+00:00,23.75,21.64149289626633,1.3396946424391538,0.768812461294516
1955-02-01 00:00:00+00:00,24.82,21.670689552522695,2.962918704070023,0.18639174340728104
1955-03-01 00:00:00+00:00,25.14,21.69578128712941,3.6233312976102714,-0.1791125847396806
1955-04-01 00:00:00+00:00,24.22,21.715425263277265,2.3637461486333073,0.1408285880894269
1955-05-01 00:00:00+00:00,22.16,21.72981219667777,0.45817510384826593,-0.027987300526035597
1955-06-01 00:00:00+00:00,21.2,21.740695529803467,-0.4421420173017211,-0.09855351250174849
1955-07-01 00:00:00+00:00,20.46,21.750211150966425,-1.2097377131788014,-0.08047343778762439
1955-08-01 00:00:00+00:00,19.63,21.762571702394123,-2.0217306884708335,-0.1108410139232916
1955-09-01 00:00:00+00:00,19.24,21.782962113201076,-2.5128848665794687,-0.030077246621608822
1955-10-01 00:00:00+00:00,19.16,21.814742940838894,-2.580047926616981,-0.07469501422191271
1955-11-01 00:00:00+00:00,19.84,21.857948708609037,-1.7858564087566609,-0.23209229985237556
1955-12-01 00:00:00+00:00,21.19,21.909994585686192,-0.5866691957787313,-0.13332538990745846
1956-01-01 00:00:00+00:00,23.24,21.9673298477665,1.3261834369248928,-0.0535132846913946
1956-02-01 00:00:00+00:00,24.71,22.027759082512805,2.8715227333305213,-0.18928181584332648
1956-03-01 00:00:00+00:00,25.9,22.090620640548668,3.690698952214582,0.11868040723674866
1956-04-01 00:00:00+00:00,24.66,22.156258469544085,2.6765675998689535,-0.1728260694130377
1956-05-01 00:00:00+00:00,23.14,22.229233703597448,0.751746941430416,0.1590193549721377
1956-06-01 00:00:00+00:00,22.04,22.317648838546813,-0.3945415749790747,0.11689273643226272
1956-07-01 00:00:00+00:00,21.47,22.426006998787383,-1.0293176405262698,0.07331064173888535
1956-08-01 00:00:00+00:00,20.55,22.55061910212882,-2.0763866119164893,0.07576750978767066
1956-09-01 00:00:00+00:00,19.89,22.687154563279712,-2.5887485041285796,-0.2084060591511303
1956-10-01 00:00:00+00:00,19.69,22.836424213126158,-2.6127731739814104,-0.5336510391447469
1956-11-01 00:00:00+00:00,20.57,22.99818641798217,-1.9311986905600769,-0.4969877274220913
1956-12-01 00:00:00+00:00,21.58,23.162282039278523,-0.6597209105805796,-0.9225611286979465
1957-01-01 00:00:00+00:00,23.13,23.313637344733145,1.152560984980779,-1.3361983297139233
1957-02-01 00:00:00+00:00,26.3,23.44745053322123,2.7821520974747527,0.0703973693040183
1957-03-01 00:00:00+00:00,27.63,23.569939941075514,3.7184486838007746,0.3416113751237084
1957-04-01 00:00:00+00:00,27.15,23.68887294859921,2.7593353871104305,0.7017916642903579
1957-05-01 00:00:00+00:00,26.72,23.80944777200493,0.9469405852132953,1.9636116427817747
1957-06-01 00:00:00+00:00,25.04,23.929510633154145,-0.34819413081579564,1.4586834976616494
1957-07-01 00:00:00+00:00,23.83,24.03677122817078,-1.002996167864181,0.7962249396933991
